0.79841,0.66308,0.33018,-0.060176,-0.042581,-0.024443,-0.019009,-0.018064,-0.029604,-0.018993,-0.13341,-0.16473,-0.16378,-0.17378,-0.0037188,-0.0017711,0.0027156,0.0045704,0.0065714,0.0071072,0.0057419,0.0068871,0.011874,-0.10891,-0.12014,-0.075753,0.015906,0.01641,0.016511,0.018334,0.020305,0.021582,0.021773,0.023263,0.029501,0.050783,0.014689,0.05492,-0.013128,4.528e-05,0.041921,0.041992,-0.0015565,-0.05585,0.064489,0.044483,0.034167,0.041704,0.060941,0.072003,0.06942,0.04997,0.033595,0.03842,0.058295,0.069519,0.062656,0.044665,0.030709,0.035272,0.05469,0.073975,0.067136,0.046255,0.024746,0.016559,0.017098,0.01751,0.019565,0.019315,0.021568,0.023383,0.025288,0.027935,0.028766,0.028094,0.028653,0.029166,0.031986,0.033049,0.03093,0.033649,0.034434,0.036536,0.035564,0.024925,0.020612,0.049768
0.78332,0.88696,0.86919,-0.060049,-0.055599,-0.043177,-0.029789,-0.014107,-0.018445,-0.10619,-0.13204,-0.17484,-0.097025,-0.19279,-0.11964,0.0019187,0.0025985,0.0077483,0.004068,0.0029762,0.0040748,-0.10511,-0.060562,-0.072514,-0.11103,-0.070727,0.014799,0.017253,0.017634,0.018138,0.019423,0.019916,0.021784,0.023784,0.028684,0.048293,0.077017,0.090077,0.081585,0.059415,0.038155,0.039764,0.056907,0.070128,0.064439,0.044232,0.031778,0.038539,0.057791,0.07129,0.066982,0.048668,0.032735,0.036005,0.05189,0.06603,0.061084,0.044295,0.027998,0.030238,0.050438,0.067836,0.066659,0.042454,0.021712,0.015845,0.014514,0.015561,0.016098,0.016358,0.018423,-0.0025506,-0.057425,0.024278,0.026437,0.026327,0.026827,0.028184,0.03028,0.029726,0.02903,0.032384,0.032904,0.027103,0.021023,0.0018224,0.068545,0.033181
0.76765,0.87988,0.52307,-0.060286,-0.050536,-0.049301,-0.036886,-0.018065,-0.011818,-0.019767,-0.15715,-0.16149,-0.16026,-0.073927,-0.14329,-0.0039372,0.003038,0.0036314,0.006293,0.0052384,0.0064693,0.0072354,-0.035226,-0.062035,-0.041858,-0.07542,0.012959,0.015313,0.015951,0.017575,0.018754,0.019329,0.020154,0.021487,0.026713,0.04552,0.074961,0.090915,0.08224,0.058054,0.035892,0.037989,-0.035143,0.016359,0.064741,0.044769,0.035786,0.036439,0.053399,0.070458,0.065741,0.045779,0.029562,0.030389,0.047893,0.065502,0.058817,0.040077,0.022934,0.02585,0.043815,0.064143,0.061224,0.041585,0.018563,0.0094984,0.0093717,0.010109,0.011344,0.012407,0.013545,-0.004742,-0.10021,-0.023701,0.022737,0.023928,0.024994,0.027523,0.028107,0.028266,0.028042,0.028312,0.016674,0.044325,0.046946,0.035599,0.027897,-0.0034073
0.75138,0.33564,0.4567,-0.052521,-0.048951,-0.044953,-0.037235,-0.03665,-0.024666,-0.01634,-0.017178,-0.13918,-0.088265,-0.095936,-0.14135,-0.0033974,-0.0015001,0.0036094,0.0053016,0.0043839,0.0037333,0.0050254,-0.043506,-0.11277,0.010054,0.010476,0.012031,0.013777,0.016103,0.01686,0.016935,0.018403,0.019895,0.019581,0.023847,0.04205,0.072884,0.089638,0.083194,0.058719,0.0354,0.03436,0.043363,-0.05701,0.064254,0.045625,0.028722,0.035701,0.052455,0.066888,0.066501,0.044766,0.027267,0.027526,0.044255,0.059648,0.057013,0.040319,0.021012,0.018808,0.039303,0.059392,0.064031,0.041287,0.016177,0.0034046,0.005214,0.0061261,0.0058121,0.0064797,0.0079353,-0.026341,-0.094003,-0.064934,0.018551,0.020964,0.023551,0.025788,0.025368,0.025964,0.025317,0.025789,0.037133,0.03765,0.057759,0.044498,0.022899,-0.0072458
0.73452,0.034847,0.6302,-0.050777,-0.051127,-0.045822,-0.041511,-0.043645,-0.034899,-0.022096,-0.017471,-0.040326,-0.10386,-0.14956,-0.051136,-0.0093713,-0.002311,-0.0034125,0.0041573,-0.00062559,0.0012763,0.0028109,0.0051479,-0.017384,-0.11427,-0.017883,0.0099962,0.011155,0.013719,0.014804,0.015611,0.0164,0.016144,0.017151,0.022639,-0.09759,0.072896,0.070387,0.083334,0.058837,0.035076,0.033282,0.050643,0.066698,0.063473,0.045579,0.028916,0.031879,0.051251,0.064917,0.063107,0.042727,0.025271,0.02191,0.041271,0.056855,0.05723,0.039136,0.019538,0.01979,0.035167,0.053592,0.060668,0.043871,0.015038,0.0010552,-0.00027141,0.0018257,0.0020972,0.0019269,0.0035941,-0.008567,-0.087839,-0.043408,0.01583,-0.030364,0.0055014,-0.0050154,0.024976,0.027292,0.031773,0.03833,0.041344,0.030915,0.032873,0.027364,0.021747,-0.0010424
0.71707,0.14175,0.66862,0.22199,0.24423,-0.045199,-0.033882,-0.036491,-0.031275,-0.029252,-0.030305,-0.02847,-0.019862,-0.14803,-0.17275,-0.01811,-0.019934,-0.019306,-0.0016123,0.00069797,0.0034907,0.0034185,0.0048048,-0.045706,-0.14868,-0.034554,0.0094447,0.010963,0.012635,0.013371,0.013517,0.014882,0.015481,0.015239,0.019743,-0.10987,-0.042132,0.0053624,0.080924,0.053641,0.036038,0.010419,0.0097323,0.065877,0.064709,0.045372,0.033138,0.032653,0.048896,0.063055,0.061726,0.040482,0.024133,0.019181,0.036368,0.056766,0.054219,0.040579,0.020465,0.016427,0.034031,0.051697,0.059467,0.048066,0.019976,-0.0017991,-0.0018784,3.1256e-05,0.00076129,0.00018617,0.00068477,0.0027871,-0.0158,-0.019326,0.012574,-0.055021,-0.1162,0.50074,0.38641,0.25732,0.29457,0.26276,0.025541,0.031835,0.018611,0.020698,0.01334,0.038172
0.69904,0.84589,0.72902,0.39567,0.39975,0.35666,-0.017812,-0.02983,-0.018995,-0.0091725,0.0023704,-0.018932,-0.0017415,-0.078121,-0.10553,-0.093278,-0.028881,-0.0091783,-0.0031304,-0.0020006,0.0027872,0.0038952,0.0047814,0.0053471,-0.014366,-0.054604,0.0080416,0.010023,0.011812,0.012105,0.012499,0.013561,0.014074,0.014513,0.017073,-0.098185,-0.045681,0.010331,0.081974,0.055795,0.031738,-0.00017208,-0.073057,0.020349,0.062472,0.046188,0.030921,0.028638,0.04558,0.061999,0.060736,0.041792,0.020204,0.016469,0.035945,0.05584,0.056291,0.040267,0.020101,0.014283,0.034108,0.055625,0.059912,0.047576,0.02417,0.0025299,-0.00069873,-0.0014844,-0.001618,-0.0022279,-0.00091044,0.00038388,0.0021101,0.0060489,0.010311,-0.09273,-0.11579,0.025345,0.14634,0.48329,0.18717,0.15213,0.047017,0.047396,0.22421,0.013623,0.0019021,0.088986
0.68041,0.74731,0.7806,0.76144,0.7942,0.81101,0.81978,0.82916,0.67756,0.53438,0.42679,0.33739,0.06144,0.087118,0.091265,0.060791,-0.0078829,-0.043698,0.032279,0.019199,0.0085088,0.0036512,0.003561,0.0035886,0.0046902,0.0055572,0.0073202,0.0093969,0.010682,0.011673,0.013083,0.014819,0.015527,0.015259,0.016799,-0.073955,0.0022402,0.076621,0.085121,0.058995,0.033968,0.032319,-0.062947,0.064202,0.066085,0.046907,0.028658,0.029107,0.044461,0.058034,0.060584,0.041194,0.022185,0.01778,0.034326,0.056723,0.060236,0.045212,0.022741,0.015845,0.034691,0.0531,0.061544,0.048095,0.024206,0.0018935,-0.00042951,-0.0014824,-0.0024386,-0.0031452,-0.0014744,-0.00036644,0.0010975,0.0047763,0.0086134,-0.076299,-0.10073,-0.045972,0.36131,0.25974,0.24127,0.066994,0.033424,0.28457,0.26017,0.029172,0.024661,0.13209
0.66119,0.84363,1.0557,0.82922,0.83838,0.8534,0.84875,0.87539,0.73602,0.48144,0.47496,0.2824,0.16641,0.093832,0.040579,0.0065888,0.029289,0.0027083,-0.0065304,0.023218,0.011751,0.0039476,0.0025106,0.0032775,0.0044653,0.0057371,0.0067487,0.0093409,0.011544,0.012081,0.013111,0.014004,0.014972,0.015691,0.018845,-0.0078186,-0.03841,0.0021239,0.0077473,0.060167,0.03612,0.0319,0.048789,0.064855,0.067043,0.050006,0.030237,0.029882,0.047273,0.064017,0.061851,0.045158,0.022621,0.018982,0.03582,0.055882,0.059906,0.046432,0.024004,0.017164,0.035429,0.054538,0.059763,0.046331,0.025422,0.00029597,-0.0015403,-0.0014616,-0.0024793,-0.0032119,-0.0027536,-0.0027283,0.00011732,0.0021058,0.0073314,0.0023074,0.014997,0.02404,0.35589,0.25073,0.31988,0.15225,0.19289,0.22647,0.22166,0.18392,0.029928,0.1752
0.64137,0.94138,0.85097,0.83235,0.8526,0.86032,0.85987,0.88617,0.73915,0.59266,0.47608,0.29512,0.16277,0.10107,0.042067,0.012996,0.085579,0.067426,0.040062,0.021233,0.0097354,0.0020713,0.0021268,0.0020262,0.0040975,0.0061801,0.0070497,0.0090694,0.011582,0.012322,0.013138,0.01541,0.01609,0.017347,0.019645,-0.043504,-0.047302,-0.054106,-0.044549,0.067833,0.041161,0.034283,0.050884,0.068478,0.06887,0.050915,0.029688,0.029379,0.049251,0.066153,0.064894,0.045649,0.026823,0.018246,0.037112,0.055021,0.059061,0.045818,0.025158,0.01601,0.035506,0.05348,0.058622,0.04727,0.025695,0.0012172,-0.0035819,-0.0027331,-0.0037957,-0.0035223,-0.002435,-0.0019365,0.0011761,0.002415,0.0044765,0.008742,0.012398,0.018098,0.20524,0.025008,0.017061,0.23774,0.2207,0.20617,0.21881,0.16361,0.16322,0.11812
0.62097,1.0153,0.86724,0.83818,0.85872,0.86742,0.86926,0.89869,0.74466,0.59366,0.47851,0.36105,0.30401,0.22466,0.17853,0.13458,0.098612,0.068215,0.042029,0.022826,0.01027,0.0022164,0.0017965,0.00218,0.0043067,0.0060472,0.0071443,0.008129,0.010473,0.011648,0.01309,0.015565,0.016276,0.017278,0.020635,0.041289,0.030112,0.042024,0.023556,0.070288,0.041407,0.032071,0.050282,0.06877,0.066234,0.048118,0.030328,0.032551,0.050197,0.066786,0.06045,0.04453,0.023228,0.027117,0.039901,0.054538,0.055137,0.044174,0.023266,0.013755,0.028713,0.05108,0.055128,0.041121,0.017693,0.0020925,-0.0043988,-0.0038174,-0.0035817,-0.0034778,-0.0023409,-0.00099243,0.0011413,0.0024755,0.0046355,0.008013,0.01154,0.039922,0.16615,0.051437,0.19657,0.1884,0.19302,0.19974,0.098376,0.19542,0.04939,0.076385
0.59998,1.0615,0.85682,0.84409,0.86146,0.87206,0.87893,0.90588,0.75142,0.599,0.34224,0.17271,0.27649,0.23392,0.17927,0.13431,0.099115,0.068873,0.042312,0.022304,0.010758,0.0019606,0.0019533,0.0025265,0.0042716,0.0056186,0.0062177,0.0071008,0.0089525,0.01138,0.0124,0.013722,0.015388,0.017416,0.020229,0.026534,0.045685,0.049781,0.065068,0.052376,0.034383,0.024651,0.03227,0.046567,0.05228,0.035972,0.023344,0.024961,0.036926,0.046781,0.039763,0.027629,0.014218,0.01394,0.017249,0.016702,0.031312,0.010639,0.0069075,0.0065223,0.0052035,0.0041355,0.0028196,0.0041707,0.0010925,-0.0031082,-0.0053097,-0.0044795,-0.0040975,-0.0035393,-0.0027127,-0.0011731,0.00084509,0.0027543,0.0045037,0.0078555,0.011029,0.053611,0.038505,0.086609,0.14409,0.14696,0.15188,0.14447,0.13607,0.11577,0.099661,0.15549
0.5784,1.1089,0.98909,0.84806,0.86581,0.87827,0.88136,0.90506,0.75011,0.59463,0.25406,0.33183,0.12105,0.17955,0.1777,0.13299,0.098032,0.067161,0.042085,0.02276,0.0114,0.0011202,0.0014233,0.0035832,0.0043114,0.0059074,0.0057516,0.0061385,0.0080217,0.010178,0.011068,0.012359,0.013904,0.015636,0.01725,0.020612,0.021346,0.021963,0.020264,0.017428,0.018553,0.015613,0.015157,0.012337,0.011155,0.01185,0.012675,0.013529,0.020129,0.014423,0.01407,0.012064,0.010673,0.0085445,0.0078827,0.0084472,0.011738,0.0099235,0.0083407,0.0067958,0.0064882,0.0040511,0.0013648,-0.00039436,-0.001833,-0.0042751,-0.0057146,-0.004489,-0.0042768,-0.0039317,-0.0030271,-0.0015943,0.00021114,0.0024553,0.0046217,0.0087504,0.011942,0.070262,0.092058,0.097823,0.10188,0.10846,0.10794,0.10304,0.10451,0.10189,0.13247,0.1176
0.55622,1.1563,0.8561,0.85055,0.86665,0.87875,0.88719,0.91071,0.75106,0.39035,0.26851,0.2415,0.18704,0.048798,0.17665,0.13263,0.097222,0.067153,0.043846,0.023665,0.012365,0.00076852,0.0029324,0.0045951,0.0056384,0.0050936,0.0047221,0.0051016,0.0060542,0.0076918,0.0094852,0.011344,0.013251,0.014878,0.016536,0.019233,0.020803,0.021321,0.020518,0.018295,0.017141,0.015874,0.014188,0.012079,0.01119,0.011382,0.012016,0.012963,0.014269,0.015385,0.014187,0.011797,0.011419,0.010428,0.010657,0.011395,0.011373,0.011138,0.013926,0.011483,0.009003,0.0077996,0.0053586,0.00080815,-0.00051807,-0.0047212,-0.006289,-0.0043815,-0.0042986,-0.0042867,-0.0035393,-0.0019196,0.00015241,0.0031324,0.0064654,0.0099792,0.014815,0.056182,0.064564,0.066355,0.073568,0.078872,0.081204,0.079593,0.079727,0.081505,0.077134,0.10664
0.53346,1.2037,1.2959,0.85431,0.87574,0.88457,0.88826,0.91073,0.64034,0.46014,0.46215,0.24385,0.18857,0.096808,0.070912,0.13319,0.096709,0.068142,0.043493,0.025562,0.010944,0.00085998,0.0022179,0.0027066,0.0029609,0.0019221,0.0019045,0.0023727,0.003477,0.0059958,0.0088375,0.010054,0.011998,0.013837,0.015813,0.018147,0.01989,0.020096,0.019308,0.017908,0.016835,0.016083,0.013329,0.011845,0.010493,0.011391,0.012546,0.013383,0.015055,0.015607,0.014219,0.012851,0.014302,0.012085,0.010641,0.0095825,0.0093502,0.0102,0.011839,0.014489,0.012679,0.010614,0.0079162,0.0032231,0.00023006,-0.0035544,-0.0057598,-0.0047328,-0.0028133,-0.0013665,-0.002008,-0.00028112,0.0017483,0.0040669,0.007204,0.010139,0.01509,0.042088,0.05012,0.052188,0.05668,0.061284,0.064162,0.063628,0.062555,0.067111,0.070351,0.085641
0.5101,1.251,0.98782,0.8593,0.87655,0.888,0.89236,0.91275,0.64593,0.47286,0.34534,0.25014,0.162,0.12223,0.063715,0.07817,0.096024,0.068728,0.044621,0.02498,0.0092841,8.8193e-05,0.0012167,0.0024389,0.0028716,0.0022875,-0.00023965,-0.0011035,0.0011912,0.0039766,0.0067755,0.0092655,0.011315,0.012998,0.014937,0.017249,0.018869,0.018895,0.018525,0.015921,0.01653,0.016862,0.015191,0.013539,0.011432,0.011274,0.011986,0.012868,0.013598,0.014443,0.014921,0.014586,0.015046,0.012343,0.010472,0.0092075,0.0083439,0.0081109,0.0080531,0.0072176,0.0060177,0.0072814,0.0047778,0.0030613,-0.00035118,-0.0048435,-0.008824,-0.0059211,-0.0034565,-0.00097302,0.0017754,0.0030542,0.003458,0.0059685,0.008302,0.010626,0.015223,0.037047,0.041244,0.043868,0.047712,0.049066,0.051161,0.052193,0.052774,0.058267,0.057941,0.099918
0.48616,1.298,1.395,0.87098,0.88592,0.90126,0.89666,0.91945,0.56955,0.54152,0.35572,0.25602,0.21364,0.11948,0.065113,0.028952,0.099257,0.06996,0.044189,0.024278,0.0094014,-0.00085536,0.00062978,0.00085286,0.0019897,0.0013508,-0.0024581,-0.0024559,-0.00075854,0.001948,0.0052241,0.0086385,0.010017,0.011714,0.014101,0.016479,0.017675,0.017838,0.016559,0.014635,0.015204,0.015843,0.016417,0.015537,0.013273,0.011675,0.011712,0.011358,0.01138,0.013049,0.014906,0.015089,0.014567,0.014393,0.011574,0.010027,0.0092708,0.0087498,0.0060987,0.0049978,0.0051545,0.0037532,0.0024935,0.002694,0.00020072,-0.004631,-0.0074832,-0.0062804,-0.0036486,-0.00090226,0.0013624,0.0031483,0.0049654,0.0069478,0.0089676,0.011201,0.015508,0.031264,0.032623,0.035253,0.037782,0.038684,0.040585,0.043053,0.042839,0.041328,0.050831,0.073687
0.46162,1.3455,0.941,0.87994,0.89049,0.90467,0.90223,0.91628,0.56145,0.45867,0.31937,0.25049,0.23564,0.13554,0.079611,0.014442,0.099035,0.071687,0.045166,0.022515,0.0086741,-0.0004085,0.00018297,0.0016058,0.0024989,0.0012231,-0.0022473,-0.0017272,6.9868e-05,0.0021398,0.0049574,0.00813,0.010334,0.012002,0.014369,0.016594,0.017376,0.015564,0.014074,0.015069,0.015996,0.015991,0.016378,0.015083,0.012784,0.012188,0.011528,0.011516,0.012055,0.012264,0.012986,0.014153,0.014707,0.014839,0.011965,0.010065,0.0084208,0.0059778,0.0050644,0.0022627,0.0010093,-1.4486e-05,0.00016576,-0.00080462,-0.00079786,-0.0031661,-0.0077905,-0.0064401,-0.0037821,-0.00040208,0.0021565,0.0037952,0.0052466,0.0071273,0.0093747,0.01168,0.015888,0.026535,0.025721,0.029199,0.029749,0.030925,0.03163,0.033808,0.036251,0.03732,0.033051,0.047291
0.43649,1.1651,0.91729,0.88877,0.90015,0.90852,0.90271,0.92366,0.5593,0.45502,0.34987,0.26106,0.19288,0.12615,0.07136,0.028332,0.098842,0.067138,0.041681,0.020175,0.0055301,-0.00080693,-0.00011754,0.0013995,0.0021494,0.0016142,-0.0023241,-0.001672,-0.00026641,0.0016604,0.004413,0.007774,0.0089778,0.011143,0.014363,0.016976,0.017648,0.014429,0.015206,0.015414,0.01652,0.017129,0.01718,0.016532,0.014355,0.013682,0.013242,0.01236,0.012049,0.010961,0.010165,0.0093123,0.010752,0.012542,0.010983,0.0091334,0.008369,0.005255,0.0017191,-0.00047477,-0.0020795,-0.0021295,-0.0024193,-0.002533,-0.0021779,-0.0043483,-0.00955,-0.0069991,-0.0039135,-0.00041491,0.0025212,0.0041729,0.0049714,0.0064487,0.0093814,0.012238,0.013398,0.016294,0.015337,0.017692,0.020068,0.023309,0.024635,0.026068,0.0286,0.032009,0.030758,0.028541
