1.96032,-0.0168588,-6.23924,0.00104795,0.012,0.447488,-4.54195e-06,0.0612151
1.9612,-0.0151267,-6.24307,0.0149869,0.0425978,0.695146,-0.00174946,-0.0787869
1.96147,-0.00751658,-6.24085,0.0501845,0.0684214,0.848521,-0.0123797,-0.251996
1.96085,0.00144742,-6.24132,0.119526,0.0890756,0.935504,-0.0451867,-0.426492
1.96101,0.0177063,-6.23888,0.206665,0.104912,0.970261,-0.101183,-0.561125
1.96116,0.0377921,-6.24277,0.312172,0.116664,0.979008,-0.189792,-0.683526
1.96072,0.0552772,-6.23695,0.431646,0.12519,0.949458,-0.295877,-0.770654
1.95918,0.0812981,-6.237,0.563948,0.13135,0.901115,-0.437078,-0.837831
1.95622,0.110104,-6.22734,0.706273,0.135853,0.82562,-0.585466,-0.861216
1.95376,0.133612,-6.21934,0.826596,0.139928,0.735738,-0.712631,-0.867834
1.94884,0.165988,-6.19724,0.926665,0.145053,0.674371,-0.814363,-0.756601
1.94257,0.200035,-6.16412,0.990417,0.152715,0.646297,-0.871387,-0.697003
1.93688,0.226256,-6.135,1.05215,0.162134,0.59294,-0.918956,-0.662212
1.92721,0.262045,-6.09343,1.11781,0.172933,0.554869,-0.967984,-0.593056
1.91835,0.289038,-6.06397,1.17838,0.185439,0.483003,-1,-0.563663
1.90376,0.325317,-6.02091,1.20459,0.199726,0.481672,-1,-0.492661
1.88829,0.361886,-5.97088,1.23853,0.215329,0.472944,-1,-0.411096
1.87482,0.388765,-5.92895,1.23116,0.233283,0.489368,-1,-0.381065
1.85587,0.424374,-5.88191,1.29305,0.252796,0.413811,-1,-0.329304
1.83517,0.459847,-5.83305,1.35854,0.272935,0.329761,-1,-0.273534
1.8172,0.485057,-5.79487,1.3582,0.294746,0.318735,-1,-0.277622
1.79128,0.517712,-5.73571,1.36943,0.317193,0.330417,-1,-0.205858
1.77189,0.542127,-5.69307,1.38135,0.340624,0.303241,-1,-0.220475
1.74399,0.573303,-5.65005,1.40286,0.364935,0.269067,-1,-0.19152
