1.51326,0.0395543,0.044298,0,0.0308426,-0.0253637,-0,-0.0200897

1.51314,0.0403781,0.0431349,0.0752329,0.0605726,0.0294413,0.00277487,0.0189749

1.51304,0.0469844,0.0449743,0.283235,0.0915893,0.132811,0.0438702,0.0600446

1.51254,0.055812,0.0447215,0.457379,0.123499,0.269573,0.129041,0.0521754

1.51158,0.0722253,0.0422777,0.659135,0.15437,0.425904,0.243032,-0.0742057

1.51106,0.0869913,0.0402289,0.844716,0.182357,0.508999,0.251459,-0.343611

1.5103,0.111093,0.0319995,0.803759,0.201908,0.543903,0.231992,-0.38164

1.5099,0.138999,0.0188627,0.906077,0.218351,0.535908,0.124932,-0.58211

1.51008,0.162589,0.00824333,1.00851,0.227962,0.459457,-0.0471813,-0.723535

1.51103,0.196682,-0.0044934,1.10746,0.23557,0.350475,-0.254327,-0.770965

1.51228,0.233689,-0.0113366,1.20124,0.243716,0.225898,-0.439029,-0.735353

1.51268,0.263025,-0.00682995,1.25744,0.257539,0.143935,-0.523104,-0.688545

1.51126,0.303869,0.010464,3.40501,0.267047,-0.0884086,-0.490957,-0.108356

1.50786,0.345758,0.0373951,1.53445,0.284675,-0.0621714,-0.633593,-0.440754

1.50391,0.378104,0.0608127,1.376,0.300058,0.0468863,-0.634731,-0.561676

1.49905,0.41086,0.0858068,1.37143,0.315052,0.0610291,-0.643145,-0.561687

1.48796,0.466868,0.129434,1.49272,0.333448,-0.0351746,-0.680756,-0.438733

1.48011,0.500069,0.160747,1.4409,0.350477,0.0170562,-0.690219,-0.474065

1.46765,0.545456,0.195413,1.50264,0.366793,-0.0336042,-0.714837,-0.398769

1.45705,0.579962,0.224983,2.00841,0.383782,-0.147828,-0.619002,-0.215143

1.44118,0.625729,0.268313,1.74147,0.404602,-0.14128,-0.67534,-0.259618

1.42293,0.671536,0.31551,1.57497,0.426288,-0.0851403,-0.748105,-0.276907

1.40746,0.705085,0.349003,1.63041,0.449257,-0.119269,-0.719489,-0.261345

1.38546,0.748802,0.39083,1.53033,0.472323,-0.0256093,-0.79744,-0.225922

1.36158,0.792141,0.43508,1.51974,0.495523,0.0239427,-0.835968,-0.0991216

1.34231,0.823809,0.468817,1.53086,0.521525,-0.00202823,-0.813218,-0.147513

1.31469,0.86509,0.521549,1.82399,0.550004,-0.189754,-0.659179,-0.174706

1.28463,0.90645,0.56962,1.57569,0.575183,-0.0754802,-0.776745,0.0672293

