1.50766,0.023839,0.0048586,0,0.03,1.12397,-0,-0
1.50763,0.0239926,0.00468913,0.0187502,0.06,1.15915,-0.00225423,-0
1.50727,0.028496,0.00466232,0.285821,0.09,1.07794,-0.0558768,-0
1.50702,0.0409332,0.00453373,0.367309,0.12,1.08398,-0.0999117,-0
1.5071,0.0602157,0.0063203,0.771337,0.15,0.846535,-0.288082,-0
1.50728,0.0781299,0.00883209,0.694486,0.18,0.929801,-0.304247,-0
1.50697,0.106102,0.0127591,1.06571,0.21,0.532007,-0.478751,-0
1.50561,0.138226,0.0228382,1.23375,0.24,0.288458,-0.438862,-0
1.50357,0.164251,0.0366417,0.98028,0.27,0.6029,-0.502726,-0
1.49912,0.200409,0.0599076,1.17007,0.3,0.333935,-0.451996,-0
1.49315,0.239191,0.0865255,1.47328,0.33,0.143464,-0.521699,-0
1.48795,0.269052,0.107515,1.49762,0.36,0.130304,-0.524201,-0
1.48006,0.310121,0.135401,1.49766,0.39,0.130359,-0.523243,-0
1.4707,0.352752,0.165967,1.57812,0.42,0.0889214,-0.538219,-0
1.46231,0.385106,0.189823,1.60152,0.45,0.0787973,-0.537816,-0
1.44996,0.428978,0.220574,1.44574,0.48,0.158239,-0.504038,-0
1.43958,0.462404,0.244325,1.66822,0.51,0.0490135,-0.544543,-0
1.42385,0.508527,0.277398,1.55271,0.54,0.104222,-0.523943,-0
1.40655,0.552589,0.31165,1.55289,0.57,0.10466,-0.520201,-0
1.39218,0.58708,0.340511,1.5611,0.6,0.101854,-0.515489,-0
1.37146,0.632007,0.374507,1.2554,0.63,0.258797,-0.439548,-0
1.34926,0.676893,0.408362,1.56587,0.66,0.0996349,-0.513918,-0
1.33155,0.710612,0.434836,1.58236,0.69,0.0924509,-0.514009,-0
1.30647,0.754883,0.472666,1.93088,0.72,-0.0609279,-0.560862,-0
1.27938,0.798105,0.503419,1.56763,0.75,0.0993688,-0.510129,-0
1.25798,0.831126,0.533671,2.12133,0.78,-0.130949,-0.582324,-0
1.22753,0.874193,0.570777,1.7061,0.81,0.0345939,-0.526032,-0
1.20403,0.905613,0.595476,1.70707,0.84,0.0355816,-0.525419,-0
1.17053,0.946388,0.633467,1.95179,0.87,-0.0697969,-0.556758,-0
1.13604,0.986183,0.666095,1.63498,0.9,0.0675779,-0.513679,-0
1.10867,1.01657,0.698685,1.67478,0.93,0.0501222,-0.513175,-0
1.08092,1.04526,0.726945,1.11943,0.96,0.453409,-0.513221,-0
1.04232,1.08198,0.759663,6.40185,0.99,-1.71162,-1,0
1.00217,1.11865,0.802713,1.34542,1.02,0.217122,-0.432957,-0
0.96103,1.15248,0.852434,1.65195,1.05,0.0615226,-0.485139,-0
0.918191,1.18292,0.90348,4.33975,1.08,-1.06472,-0.989285,0
0.896164,1.19771,0.923991,1.63109,1.11,0.0762628,-0.45055,-0
0.840478,1.2329,0.97133,1.75507,1.14,0.00989926,-0.470804,-0
0.794856,1.25951,1.0066,1.63468,1.17,0.0725696,-0.442916,-0
0.760033,1.27862,1.03113,1.58418,1.2,0.100085,-0.431855,-0
0.713215,1.30141,1.06414,1.37777,1.23,0.211775,-0.377844,-0
0.676797,1.31771,1.09082,1.75176,1.26,0.0118851,-0.465563,-0
0.63945,1.33628,1.12087,13.4338,1.29,-4,-1,0
0.576574,1.3601,1.17076,1.92454,1.32,-0.0876101,-0.494034,-0
0.538949,1.37467,1.19557,1.66757,1.35,0.0549803,-0.438181,-0
0.500892,1.38633,1.23336,1.52113,1.38,0.137897,-0.382521,-0
0.435977,1.40214,1.28771,1.90834,1.41,-0.0910367,-0.459838,-0
0.396099,1.41044,1.31732,1.70484,1.44,0.0343404,-0.399339,-0
0.34326,1.41944,1.35388,1.68668,1.47,0.0437171,-0.388252,-0
0.290316,1.42632,1.39354,1.93651,1.5,-0.123833,-0.446915,-0
0.250372,1.43032,1.41633,1.67531,1.53,-0.0115592,-1,-0
0.196832,1.43461,1.44385,1.68897,1.56,-0.00891224,-1,-0
0.15669,1.43722,1.46953,1.67391,1.59,-0.0114274,-1,-0
0.103404,1.4382,1.52243,1.88709,1.62,0.0167407,-1,-0
0.0506577,1.43478,-4.70194,2.63293,1.65,-0.711301,-0.486437,0
0.0115685,1.42967,-4.65731,1.47393,1.68,0.184009,-0.180567,-0
-0.0269785,1.42292,-4.6127,2.60903,1.71,-0.781415,-0.320562,0
-0.090318,1.4073,-4.54675,1.64805,1.74,0.0695187,-0.0315794,-0
-0.128127,1.39664,-4.53535,1.62742,1.77,0.0854275,-0.0746204,-0
-0.179337,1.38358,-4.52202,1.8957,1.8,-0.160381,-0.179669,-0
-0.230795,1.37083,-4.51418,1.66359,1.83,0.052869,-0.205356,-0
-0.269366,1.36142,-4.50858,1.65736,1.86,0.0562874,-0.271517,-0
-0.295148,1.35546,-4.50518,1.65816,1.89,0.0569938,-0.319638,-0
-0.372719,1.33438,-4.48044,10.7231,1.92,-4,-1,0
-0.411964,1.32361,-4.46256,1.52152,1.95,0.138307,-0.358608,-0
-0.463099,1.3073,-4.43813,1.88992,1.98,-0.132608,-0.509533,-0
-0.501768,1.29439,-4.41868,1.68825,2.01,0.0186309,-0.462653,-0
-0.539266,1.27937,-4.38907,1.32543,2.04,0.253682,-0.339701,-0
-0.600345,1.25174,-4.34109,1.69014,2.07,0.00948735,-0.466726,-0
